ID,ANIO,NUCLEO_FAMILIAR,EDAD,SEXO,ZONA,CONDUCTA_INAPROPIADA,NOTA,TIPO,SEGURO,RETRASOS,NIVEL
3829,2014,3,7,0,0,13,13.932432,0,0,28,0
3831,2014,1,12,0,4,20,13.697368,2,0,42,0
3836,2014,1,13,0,0,13,14.322368,0,0,17,1
3845,2014,1,5,1,4,10,14.35,0,1,11,1
3848,2014,1,9,0,5,3,14.840277,0,1,60,0
3871,2014,1,10,1,0,0,7.777777,0,0,10,1
3914,2014,1,14,1,3,27,14.177631,0,0,2,1
3925,2014,1,6,0,2,12,16.31081,0,1,11,0
3943,2014,1,7,0,1,3,16.625,0,0,16,2
3955,2014,1,12,0,0,7,15.388888,0,1,20,1
3962,2014,1,5,1,1,1,15.92,0,0,38,1
3992,2014,1,12,0,1,7,14.8125,0,0,42,1
4009,2014,1,5,1,35,5,15.826388,0,1,18,0
4012,2014,3,5,1,0,1,8.013333,0,0,1,0
4015,2014,1,6,1,38,5,14.569444,2,1,23,0
4024,2014,2,5,1,0,19,13.674342,0,0,0,0
4034,2014,2,5,0,6,13,14.034722,0,0,21,1
4054,2014,1,5,0,0,7,14.815789,0,0,1,1
4069,2014,1,5,1,14,7,14.444444,0,0,1,0
4144,2014,1,4,0,5,1,17.611111,0,0,18,0
4145,2014,0,4,0,1,0,10.173611,0,0,2,1
4150,2014,1,4,1,0,1,16.493055,0,0,30,0
4154,2014,1,4,0,7,23,13.048611,0,0,43,1
4156,2014,0,12,0,2,8,14.618055,0,1,50,1
4158,2014,1,4,0,1,1,16.930555,0,0,1,0
4159,2014,1,4,0,0,14,13.826388,0,0,5,0
4173,2014,1,4,1,0,0,17.594594,0,0,33,0
4176,2014,0,4,0,0,0,17.346153,1,0,8,2
4177,2014,1,4,0,0,1,16.701388,0,1,16,0
4196,2014,1,5,0,10,0,17.361111,0,0,41,0
4215,2014,1,4,1,4,6,15.114864,0,1,8,0
4231,2014,1,4,0,20,1,17.138888,0,0,51,0
4232,2014,3,4,1,4,0,12.583333,0,0,3,1
4234,2014,2,4,1,1,29,13.434027,0,0,3,0
4237,2014,0,4,1,0,0,19.134615,0,0,16,2
4245,2014,0,4,0,4,12,12.934027,0,1,20,1
4261,2014,1,4,0,1,1,16.990384,0,0,24,1
4269,2014,1,5,0,0,0,15.942307,0,0,8,1
4299,2014,0,16,0,0,8,13.583333,0,0,4,0
4318,2014,1,13,1,0,12,15.229166,0,0,18,1
4337,2014,0,17,1,3,27,13.278985,0,0,12,0
4347,2014,1,9,1,1,3,15.763888,2,0,14,1
4351,2014,1,10,0,4,9,14.861111,0,0,6,0
4375,2014,1,10,1,4,1,16.201388,0,1,6,1
4395,2014,1,7,1,6,2,17.375,0,1,2,0
4403,2014,1,11,0,1,9,14.395833,2,0,7,1
4453,2014,2,4,0,0,42,13.190972,0,0,14,1
4462,2014,0,4,1,4,36,13.365131,0,0,1,1
4465,2014,3,4,1,0,1,13.125,0,1,4,2
4470,2014,1,4,0,4,0,19.326923,2,0,37,2
4484,2014,0,4,1,1,14,13.371527,0,0,2,1
4494,2014,1,4,0,13,6,14.486111,0,0,10,1
4496,2014,2,10,0,0,9,13.708333,0,0,10,0
4510,2014,1,13,0,1,11,13.12171,0,0,9,1
4520,2014,3,4,1,10,2,16.682692,0,1,2,2
4527,2014,1,4,0,14,5,15.194444,0,1,6,0
4543,2014,1,4,1,1,3,15.25,0,0,3,0
1112,2015,1,11,0,4,21,14.452702,0,0,85,1
1252,2015,1,11,0,0,3,17.234848,0,0,54,1
1485,2015,1,13,0,5,6,15.41279,0,1,93,0
1543,2015,0,12,0,5,15,17.017605,1,0,48,1
1607,2015,0,12,1,0,12,14.633802,0,0,41,1
1670,2015,1,11,0,0,6,17.085227,0,0,54,0
1795,2015,0,14,1,5,16,14.43,0,1,16,1
1821,2015,0,11,0,4,19,14.291044,0,0,18,1
1887,2015,1,14,0,6,1,18.073333,1,0,72,0
1898,2015,0,11,1,0,17,15.294117,0,0,60,1
2467,2015,1,12,1,1,0,16.982954,0,0,23,0
2495,2015,1,10,1,6,17,15.229729,0,1,30,1
2510,2015,1,9,0,0,5,13.796511,0,1,39,0
2585,2015,1,9,0,8,19,15.558139,0,1,12,0
2862,2015,1,8,0,0,16,15.528409,1,0,70,1
2868,2015,0,9,0,2,31,12.600746,0,1,34,1
2909,2015,1,9,0,0,11,13.119318,0,0,6,0
3041,2015,2,8,1,3,30,15.018656,0,1,6,1
3067,2015,1,9,1,1,2,15.116279,0,0,38,0
3080,2015,0,9,0,3,24,13.944029,0,0,8,1
3111,2015,0,8,1,0,28,13.68,0,0,47,1
3267,2015,1,8,0,2,8,16.255555,0,1,0,1
3268,2015,1,10,1,1,2,15.482954,0,0,2,0
3276,2015,1,8,0,0,0,16.448863,1,0,16,1
3295,2015,1,7,0,4,5,16.207746,0,1,54,1
3354,2015,1,12,0,33,6,15.59507,0,0,44,1
3430,2015,1,7,0,0,7,16.861111,0,0,8,0
3459,2015,1,7,1,0,2,15.168604,0,0,77,0
3461,2015,1,11,0,5,6,14.75,0,0,9,0
3472,2015,3,9,1,19,0,12.416666,0,0,14,0
3526,2015,2,8,0,10,19,13.863636,0,1,11,0
3536,2015,1,7,0,28,0,16.551136,0,1,62,0
3539,2015,1,15,0,0,16,13.202205,0,0,22,1
3678,2015,3,6,0,0,2,12.389705,1,0,18,1
3690,2015,1,7,0,0,7,15.47159,0,0,19,0
3736,2015,1,6,0,2,3,12.261029,2,1,10,0
3772,2015,1,14,0,0,11,13.547297,0,0,14,1
3797,2015,1,10,1,8,0,15.779069,0,1,19,0
3817,2015,1,8,0,0,3,16.447674,0,0,5,1
3819,2015,1,15,0,0,16,13.800675,0,0,7,1
3833,2015,1,8,1,7,1,15.319767,0,0,15,0
3841,2015,1,16,0,4,18,12.981343,0,1,7,1
3874,2015,0,15,0,0,4,8.466911,0,0,4,1
3892,2015,1,9,1,15,25,14.279069,2,0,10,1
3912,2015,1,8,0,15,2,17.331395,0,0,34,0
3933,2015,0,8,1,0,5,16.145833,0,0,0,2
3967,2015,1,8,0,13,1,16.611111,1,1,14,1
3971,2015,0,6,0,1,8,16.132352,0,0,11,0
3987,2015,1,6,0,20,20,14.058139,0,0,7,0
3998,2015,1,8,0,13,3,16.958333,2,0,7,1
4000,2015,1,6,1,10,4,16.75,0,1,16,1
4001,2015,1,5,1,14,2,15.653409,0,0,25,0
4051,2015,2,13,0,2,22,14.25,0,1,15,1
4062,2015,1,6,0,1,4,16.909722,2,0,17,1
4071,2015,1,6,0,19,12,15.670454,0,0,4,0
4099,2015,2,6,0,0,4,15.951388,0,0,5,1
4128,2015,1,6,0,4,4,15.760135,0,1,35,1
4151,2015,2,5,0,4,1,17.173611,2,0,29,2
4153,2015,1,12,0,4,15,14.646666,0,0,32,1
4164,2015,1,8,0,0,1,17.511111,2,1,15,1
4194,2015,1,6,1,0,3,16.569444,2,0,54,2
4196,2015,1,6,0,10,1,16.181818,0,0,43,0
4213,2015,1,7,1,1,1,16.436046,0,1,23,0
4214,2015,1,6,1,4,3,13.430232,0,0,4,1
4218,2015,0,14,1,0,17,13.45,0,0,22,1
4219,2015,1,6,0,19,11,15.767045,2,1,24,1
4220,2015,1,6,1,3,4,13.772222,0,1,2,1
4239,2015,1,5,1,1,2,16.598837,0,0,11,0
4256,2015,1,13,0,3,7,13.403333,0,1,51,1
4257,2015,0,6,0,0,11,14.176666,0,0,22,1
4281,2015,1,13,0,6,16,14.39,0,0,18,1
4283,2015,1,8,1,3,3,15.267045,0,1,52,1
4295,2015,1,7,1,8,1,15.551136,2,1,20,1
4319,2015,1,11,1,6,7,13.886363,0,1,0,0
4324,2015,1,13,0,2,9,14.686666,1,1,7,0
4352,2015,1,10,0,14,11,16.193181,0,1,10,0
4368,2015,1,10,0,0,9,16.272727,0,0,6,0
4382,2015,1,8,0,3,2,15.211111,0,0,12,0
4387,2015,0,13,1,2,8,15.83,0,1,25,1
4398,2015,1,14,1,0,9,15.54,0,0,12,1
4399,2015,1,5,1,10,0,18.090277,2,1,16,2
4405,2015,0,14,0,1,18,14.304054,0,1,10,1
4429,2015,1,5,0,4,3,16.53409,0,1,5,0
4434,2015,0,5,1,0,4,16.111111,0,0,0,2
4437,2015,0,5,0,0,10,12.215909,0,0,1,0
4458,2015,1,5,0,1,37,12.97,2,0,10,0
4497,2015,1,5,0,0,15,14.106666,0,0,0,1
4501,2015,0,5,0,0,12,15.255681,0,0,3,0
4514,2015,1,5,0,0,13,13.233333,0,0,6,1
4565,2015,1,4,0,0,6,15.029069,0,1,3,0
4573,2015,1,4,0,0,13,14.806338,0,1,23,1
4593,2015,1,4,1,0,0,16.371428,1,0,44,2
4615,2015,2,4,1,4,2,16.564285,0,1,4,2
4629,2015,1,5,1,1,2,16.185714,1,0,21,2
4634,2015,0,4,1,3,5,16.164285,0,0,1,2
4638,2015,0,4,1,9,1,15.605555,1,0,7,1
4659,2015,1,4,0,4,20,14.179577,0,0,7,1
4686,2015,0,6,0,5,0,16.328571,0,1,12,2
4687,2015,0,7,0,4,0,13.680232,0,0,3,0
4719,2015,1,7,0,0,5,16.244186,2,0,4,1
4725,2015,1,5,1,4,0,14.597222,0,1,11,2
4740,2015,1,5,1,0,2,17.020833,0,0,3,2
4746,2015,1,14,0,0,14,14.48,0,0,10,1
4748,2015,1,10,1,25,1,14.460227,0,0,7,0
4758,2015,0,15,0,2,3,7.753378,0,0,1,1
4760,2015,0,13,0,20,41,13.679577,0,1,5,1
4765,2015,2,13,0,0,1,14.989436,0,1,10,1
4767,2015,1,8,0,0,6,16.947674,0,0,48,0
4770,2015,1,11,1,0,4,15.625,0,0,1,0
4772,2015,1,13,1,10,13,14.526666,0,1,15,1
4774,2015,1,15,0,0,22,13.308823,0,0,12,1
4783,2015,1,4,1,10,21,13.619718,0,0,34,1
4792,2015,1,4,0,1,10,16.090909,2,0,22,1
4794,2015,1,8,1,1,3,17.027777,0,0,29,0
4806,2015,0,4,0,1,11,16.4375,0,0,7,2
4813,2015,1,6,0,19,2,16.25,0,0,3,2
4821,2015,1,13,0,2,14,14.136666,0,1,12,1
4828,2015,0,4,0,2,33,12.777027,0,1,0,1
4843,2015,2,4,0,0,20,14.378378,2,0,6,0
4853,2015,0,4,0,0,16,9.796666,0,0,1,0
5898,2015,0,4,1,0,1,15.59659,0,0,3,0
1141,2016,2,17,0,0,8,14.933823,0,0,20,0
1175,2016,1,16,0,4,4,7.746212,0,0,60,0
1191,2016,1,12,0,0,2,15.080882,0,0,110,1
1352,2016,1,12,1,0,0,18.098591,1,0,101,0
1490,2016,1,14,0,1,9,14.823943,0,0,28,0
1514,2016,1,12,1,0,4,15.996323,0,0,93,1
1658,2016,1,14,1,1,2,15.790697,0,0,17,0
1670,2016,1,11,0,1,6,16.197183,0,0,56,0
1680,2016,3,12,0,5,8,15.523972,0,0,74,1
1742,2016,0,11,1,0,21,16.321969,0,0,61,1
1805,2016,1,15,1,0,6,15.893939,0,1,52,1
2095,2016,1,12,0,1,7,17.319767,0,1,67,0
2148,2016,1,11,0,1,6,15.005813,0,0,32,0
2214,2016,1,11,0,0,25,12.234848,0,0,12,1
2220,2016,1,11,1,21,0,17.63372,1,0,23,1
2457,2016,1,11,1,0,0,17.454225,2,1,87,0
2463,2016,1,11,0,5,36,15.153333,2,0,41,0
2517,2016,1,10,0,5,12,15.975352,0,1,40,0
2518,2016,1,14,1,2,5,14.893835,0,1,71,1
2548,2016,1,9,0,0,2,16.9,0,0,53,0
2870,2016,0,10,1,3,7,15.777397,0,0,11,1
3259,2016,1,9,0,0,13,14.598837,0,1,71,0
3310,2016,1,9,0,4,15,15.593023,0,0,35,0
3315,2016,1,11,0,4,3,14.901162,2,1,35,1
3340,2016,3,7,1,0,1,14.278409,0,0,21,1
3381,2016,1,16,0,1,24,12.200757,0,0,7,1
3382,2016,1,17,0,0,5,14.068181,0,0,14,1
3422,2016,1,17,0,0,22,14.996212,0,0,1,0
3426,2016,1,8,0,28,15,15.045454,0,0,7,1
3428,2016,1,11,0,1,4,14.052325,0,1,22,0
3434,2016,1,16,0,4,28,13.579545,0,0,9,1
3464,2016,1,10,0,19,1,15.261363,0,1,28,1
3476,2016,1,12,0,0,8,14.985915,0,0,6,0
3486,2016,1,10,0,1,7,15.976744,0,0,24,0
3492,2016,1,10,1,12,6,16.715116,2,0,60,1
3502,2016,1,11,0,14,4,16.360465,2,0,33,1
3513,2016,1,9,1,0,1,16.5,0,1,21,0
3520,2016,1,8,0,1,23,12.678082,0,0,11,0
3534,2016,1,16,0,0,22,13.469696,0,0,38,1
3567,2016,1,8,0,1,9,13.950757,0,0,29,1
3642,2016,1,11,0,28,14,13.668604,2,0,17,1
3727,2016,1,15,0,1,21,14.375,0,0,20,1
3743,2016,1,7,1,10,33,14.36397,0,0,42,1
3763,2016,1,11,1,1,1,15.5,0,0,17,0
3776,2016,1,10,0,19,15,15.965116,2,0,32,1
3836,2016,1,15,0,0,21,13.856617,0,0,19,1
3839,2016,1,7,0,19,3,17.34659,2,0,57,1
3867,2016,1,9,1,32,0,16.7,0,0,19,0
3877,2016,1,10,1,10,2,16.311111,0,0,24,0
3881,2016,1,10,1,13,0,16.522222,0,0,45,0
3905,2016,1,15,0,4,18,14.797794,0,1,1,1
3995,2016,1,16,1,10,34,13.25,0,1,10,1
3999,2016,1,8,0,4,4,16.960227,0,0,4,0
4048,2016,0,9,0,0,5,16.038888,0,0,8,0
4093,2016,1,7,0,2,25,13.540441,0,1,0,1
4129,2016,3,7,0,2,8,14.739436,1,0,30,0
4138,2016,1,5,0,1,28,13.16,0,0,20,1
4149,2016,1,6,1,23,9,15.363636,0,1,22,0
4150,2016,1,6,1,0,5,16.784883,0,0,30,0
4164,2016,1,9,0,1,0,17.5,2,0,19,1
4189,2016,3,7,0,0,24,13.049242,0,0,34,1
4196,2016,1,7,0,10,1,16.906976,0,0,43,0
4213,2016,1,8,1,1,3,15.806818,0,0,27,0
4224,2016,1,6,1,1,5,17.046511,2,0,48,1
4227,2016,1,14,0,0,17,14.109589,0,0,42,1
4260,2016,0,5,1,0,12,16.4375,0,0,12,2
4261,2016,1,6,0,1,1,16.020833,0,1,24,1
4333,2016,1,15,1,1,5,15.571917,0,0,2,0
4372,2016,1,9,0,1,2,17.222222,0,0,50,0
4375,2016,1,11,1,4,0,15.877906,0,1,6,1
4395,2016,1,9,1,6,3,15.94186,0,1,3,0
4431,2016,0,6,1,0,14,13.095588,0,0,0,1
4450,2016,1,14,0,2,2,16.527397,0,1,14,1
4458,2016,1,6,0,0,6,13.969178,2,0,12,0
4491,2016,1,6,0,0,43,12.915441,0,0,44,1
4529,2016,1,6,1,1,4,15.680555,0,0,1,2
4577,2016,1,7,0,10,4,16.802325,0,0,20,2
4588,2016,1,5,0,0,19,13.063333,2,0,17,0
4596,2016,1,5,0,35,0,15.698863,0,0,51,0
4597,2016,1,5,0,0,7,13.703333,0,1,18,1
4601,2016,1,8,1,0,0,17.517045,0,0,5,1
4616,2016,1,12,1,10,5,14.62,0,1,21,1
4617,2016,1,15,1,4,14,13.924242,0,0,13,1
4626,2016,1,15,1,0,24,13.033088,0,0,5,1
4667,2016,1,13,0,1,20,13.584507,0,1,2,1
4671,2016,1,5,0,0,0,16.791666,0,0,27,2
4681,2016,1,8,0,4,4,15.41279,0,1,12,0
4682,2016,1,17,1,0,28,14.189393,0,0,2,1
4694,2016,1,7,0,1,1,14.278409,0,0,8,0
4743,2016,1,6,0,10,1,16.436046,0,1,22,2
4744,2016,1,6,0,2,1,17.083333,0,1,3,2
4750,2016,1,14,0,1,37,13.876666,0,0,0,1
4760,2016,0,14,0,20,44,13.863333,0,0,0,1
4761,2016,1,15,1,0,8,13.412878,0,0,21,1
4772,2016,1,13,1,10,18,14.373287,0,1,13,1
4776,2016,1,6,1,0,3,16.180555,0,0,15,2
4793,2016,0,4,0,10,18,13.704225,0,1,8,0
4834,2016,1,5,0,4,29,13.544117,0,0,1,1
5865,2016,2,4,0,1,1,6.929577,0,0,2,0
5869,2016,0,6,0,4,4,15.552325,0,0,4,0
5874,2016,1,4,1,0,15,13.986301,0,0,14,0
5884,2016,0,6,0,0,3,15.936046,0,0,18,0
5892,2016,1,11,1,0,6,14.362676,0,1,40,0
5893,2016,1,4,1,14,19,14.795774,0,1,14,0
5894,2016,1,11,0,1,15,14.070422,0,1,10,0
5899,2016,1,4,1,0,2,16.443181,0,1,18,0
5910,2016,1,4,1,10,0,16.069767,0,0,7,0
5911,2016,1,6,1,5,0,16.790697,0,0,17,0
5948,2016,3,13,0,10,16,13.102739,0,1,4,0
5950,2016,1,12,0,43,8,15.75,0,0,16,0
5966,2016,0,4,0,3,17,15.338028,0,1,7,0
5987,2016,0,4,0,4,1,16.421428,0,0,3,0
5989,2016,1,4,0,5,0,16.878571,0,0,37,0
5990,2016,1,6,0,10,0,16.807142,2,1,18,2
5992,2016,1,6,0,10,0,16.778571,0,0,16,2
6028,2016,1,13,0,1,24,13.316901,0,0,1,0
6036,2016,1,15,0,1,31,13.970588,0,0,5,0
6048,2016,1,4,0,1,4,16.528571,0,0,6,2
6079,2016,1,7,1,0,0,15.755681,0,1,24,0
6086,2016,1,9,1,28,0,14.302325,2,0,4,1
6104,2016,1,15,0,4,6,15.027397,0,0,11,0
6112,2016,1,13,1,1,6,14.56,0,0,17,0
6125,2016,1,12,0,0,4,13.883802,0,1,1,0
6128,2016,1,7,1,9,1,16.069767,0,1,2,0
6131,2016,0,6,0,0,0,15.75,0,0,3,2
6147,2016,0,4,0,14,1,16.25,0,0,13,0
6156,2016,0,8,1,0,5,15.546511,0,0,10,0
6159,2016,1,12,1,0,6,14.447183,0,1,6,0
6168,2016,1,4,1,0,3,17.556818,0,1,5,0
6173,2016,1,12,1,13,0,16.419014,0,1,0,0
6177,2016,1,5,0,8,0,17.125,0,0,6,0
6178,2016,0,14,0,0,21,12.636986,0,0,0,0
6193,2016,0,4,1,2,1,16.388888,0,1,1,2
6195,2016,1,15,1,5,10,14.676666,0,0,3,0
6209,2016,0,4,1,4,0,16.25,0,1,5,0
6212,2016,1,4,1,1,1,16.261363,0,0,5,0
6271,2016,1,12,0,1,0,14.644366,0,0,1,0
1060,2017,1,18,0,0,13,14.257575,0,0,15,1
1485,2017,1,15,0,5,2,14.800675,0,1,89,0
1514,2017,1,14,1,0,2,16.094696,0,0,93,1
1553,2017,1,13,0,0,0,18.075757,0,0,96,1
1616,2017,3,15,0,13,0,14.068493,0,0,119,1
1622,2017,1,13,1,10,1,15.450757,0,1,66,1
1838,2017,1,12,1,25,2,15.689285,2,0,56,1
1839,2017,1,9,1,8,17,14.053571,0,0,5,1
1943,2017,1,13,1,1,15,13.132142,0,0,22,0
2067,2017,1,15,1,0,16,14.633561,0,0,21,1
2218,2017,1,13,1,1,1,16.429487,1,0,38,1
2220,2017,1,12,1,21,0,16.480769,1,0,23,1
2457,2017,1,12,1,1,0,17.27027,2,1,83,0
2497,2017,2,13,0,1,1,15.923076,0,0,87,0
2517,2017,1,11,0,5,5,15.469594,0,1,38,0
2546,2017,1,11,1,10,0,17.636029,0,0,76,1
2914,2017,0,11,1,14,5,15.820512,0,0,30,1
2922,2017,1,11,0,5,1,14.625,0,0,83,0
3140,2017,0,10,1,4,7,15.75,2,1,27,1
3267,2017,1,10,0,2,1,15.634057,0,1,2,1
3295,2017,1,10,0,4,2,15.541095,0,1,52,1
3319,2017,1,10,0,13,16,14.160714,0,0,33,0
3328,2017,3,14,0,19,12,14.753424,0,0,34,1
3391,2017,1,15,0,0,9,14.380136,0,0,22,1
3448,2017,1,11,1,25,2,15.538461,0,0,13,0
3518,2017,1,11,0,4,14,15.115384,0,1,5,0
3536,2017,1,10,0,28,3,16.294871,0,1,60,0
3586,2017,2,10,0,14,1,16.26282,0,0,30,0
3694,2017,1,9,0,2,6,14.365384,0,1,0,0
3753,2017,1,11,1,1,10,15.224358,0,0,5,0
3765,2017,0,8,0,0,14,13.030303,0,1,30,1
3777,2017,1,14,1,10,1,17.246621,0,0,26,0
3801,2017,1,16,1,4,9,13.602272,0,0,12,1
3822,2017,1,12,0,10,4,15.357142,0,0,12,0
3849,2017,1,17,0,0,8,14.128787,0,0,8,1
3875,2017,0,16,0,1,6,14.462121,0,1,3,0
3931,2017,1,14,1,0,2,15.479729,0,0,16,1
3961,2017,1,9,0,1,18,13.044117,0,0,21,1
3998,2017,1,10,0,13,1,15.975,2,0,13,1
4017,2017,1,9,0,5,1,15.833333,0,0,3,0
4033,2017,0,8,0,6,1,16.50641,0,0,10,0
4084,2017,0,10,1,19,3,15.85625,0,0,10,1
4085,2017,1,7,0,1,0,16.4,0,1,65,2
4086,2017,1,9,0,5,3,15.8425,0,0,58,2
4095,2017,1,10,0,4,4,14.878205,2,1,6,2
4156,2017,0,15,0,2,3,15.198529,0,1,48,1
4170,2017,1,9,1,0,2,16.147435,0,1,49,0
4178,2017,1,8,0,5,0,15.993589,0,0,50,0
4180,2017,1,7,0,0,1,16.173076,0,0,54,0
4200,2017,1,10,1,0,0,16.083333,0,0,9,0
4217,2017,0,15,1,0,5,15.985294,0,0,26,1
4219,2017,1,8,0,19,13,15.478571,2,1,24,1
4226,2017,1,8,0,10,4,14.922794,0,1,5,1
4233,2017,1,8,1,5,1,16.121794,0,1,10,0
4241,2017,1,7,0,1,0,16.38125,0,0,35,2
4245,2017,0,7,0,4,11,13.018382,0,0,20,1
4254,2017,1,12,0,2,15,14.778571,0,0,24,0
4256,2017,1,15,0,3,16,13.202205,0,1,49,1
4283,2017,1,10,1,3,2,15.993589,0,0,54,1
4293,2017,1,9,1,0,0,15.698717,0,0,28,0
4361,2017,1,12,1,0,8,14.7,2,0,37,1
4398,2017,1,16,1,0,7,14.345588,0,0,8,1
4451,2017,2,14,0,0,11,14.537671,0,0,52,1
4480,2017,0,9,1,0,0,16.141025,0,0,38,0
4489,2017,0,7,1,0,0,15.782051,0,0,7,2
4515,2017,1,7,0,5,8,14.318493,0,1,37,1
4536,2017,1,6,0,0,11,13.328767,0,0,6,1
4597,2017,1,7,0,0,0,13.815068,0,1,18,1
4613,2017,1,9,0,0,0,14.75641,2,0,11,1
4631,2017,1,6,1,4,0,16.01282,0,0,14,2
4684,2017,1,16,0,4,16,13.941176,0,0,43,1
4725,2017,1,7,1,4,1,15.961538,0,1,9,2
4794,2017,1,9,1,0,2,16.288461,0,0,31,0
4798,2017,0,10,0,1,13,15.948717,0,0,18,0
4841,2017,0,6,0,3,10,14.474358,0,1,3,0
5877,2017,1,14,1,38,10,15.347972,0,1,20,0
5881,2017,1,8,1,0,0,15.95625,0,0,36,0
5891,2017,0,14,1,13,2,15.851351,0,0,39,0
5895,2017,1,14,0,4,22,13.070945,0,1,13,0
5916,2017,1,6,1,10,0,15.74375,0,0,25,0
5922,2017,1,8,0,0,0,15.861111,0,0,21,2
5950,2017,1,14,0,43,1,15.68581,0,0,22,0
5957,2017,0,6,0,4,0,16.00625,2,1,3,1
5965,2017,1,6,1,10,5,14.233108,0,0,2,0
5969,2017,1,7,0,5,0,16.29375,0,1,17,0
5979,2017,1,6,1,4,0,15.375,0,0,8,0
5981,2017,0,6,0,4,33,13.523648,0,0,18,0
5990,2017,1,7,0,10,0,15.875,2,1,20,2
6031,2017,1,7,1,1,0,15.846153,2,0,4,2
6059,2017,1,4,1,1,1,16.25641,0,0,17,0
6063,2017,1,14,1,0,11,15.175675,0,0,0,0
6097,2017,1,14,0,0,0,16.962328,0,0,3,0
6112,2017,1,13,1,1,15,14.116438,0,0,15,0
6125,2017,1,13,0,0,1,13.962837,0,1,2,0
6137,2017,1,7,1,10,2,15.961538,0,1,2,2
6143,2017,0,7,0,6,0,15.673611,1,0,25,2
6147,2017,0,5,0,14,0,15.618055,0,0,17,0
6155,2017,0,5,0,4,0,15.673611,0,1,1,2
6181,2017,1,9,0,6,7,13.910256,2,0,5,1
6197,2017,1,9,0,1,2,16.474358,0,1,1,0
6201,2017,1,5,0,4,0,15.736111,0,0,1,2
6243,2017,0,4,0,4,0,15.75,0,0,3,0
6255,2017,1,12,0,10,8,16.025,0,1,10,0
6274,2017,1,4,1,0,9,15.439285,0,0,11,0
6286,2017,1,4,1,0,3,14.69863,0,0,25,0
6293,2017,1,6,1,0,1,15.885714,0,0,19,0
6301,2017,0,4,1,0,1,16.089743,0,0,9,0
6303,2017,1,4,0,0,8,16.666666,0,0,28,0
6319,2017,1,4,0,10,0,15.571428,0,1,18,0
2649,2012,3,13,0,0,12,13.014054,0,0,21,0
2722,2012,1,5,1,0,24,13.4792,0,0,18,0
2728,2012,2,6,1,2,0,15.341666,0,1,1,1
2744,2012,1,9,0,5,1,17.490555,0,1,59,0
2853,2012,1,5,0,0,15,12.940405,0,0,9,0
2880,2012,2,4,1,4,0,17.025945,0,0,15,1
2900,2012,1,6,0,0,3,18.185384,0,0,22,1
2908,2012,3,5,0,0,1,16.855833,0,0,12,0
2914,2012,0,5,1,14,4,16.479444,0,0,32,1
2930,2012,1,9,1,15,0,16.279722,0,0,8,1
2943,2012,2,5,1,4,1,19.096538,0,0,55,0
2948,2012,3,4,1,1,2,12.667733,0,0,40,1
2962,2012,3,4,1,4,0,4.575217,0,0,6,0
3002,2012,1,4,1,0,18,13.153243,0,0,3,0
3018,2012,1,4,1,1,11,12.801549,0,0,9,1
3061,2012,1,5,0,0,7,17.54054,0,1,32,0
3069,2012,3,4,0,0,10,12.149295,0,0,2,0
3080,2012,0,5,0,3,8,12.797162,0,0,8,1
3086,2012,0,7,1,4,32,5.875135,2,1,8,1
3096,2012,3,4,0,4,14,12.642266,0,0,5,0
3106,2012,1,4,1,2,2,15.557222,0,0,4,0
3125,2012,3,4,0,0,11,12.222666,0,1,6,0
3126,2012,3,4,0,4,14,13.377777,0,0,5,1
3138,2012,1,4,0,4,24,12.514084,0,0,14,1
3151,2012,1,4,0,1,5,17.216538,0,0,9,2
3245,2012,1,4,0,1,0,19.158846,2,1,37,1
3255,2012,1,11,1,6,0,16.159154,0,0,24,0
3287,2012,3,4,1,4,14,14.877567,0,0,30,1
3289,2012,2,4,1,1,4,14.962173,0,0,3,0
3308,2012,2,4,1,17,0,16.534324,0,0,17,0
3317,2012,1,4,1,4,10,17.574057,0,0,13,0
3349,2012,3,4,1,0,0,17.6,0,0,9,1
3381,2012,1,12,0,0,3,13.659577,0,0,1,1
3420,2012,1,12,0,1,14,12.468028,0,0,1,0
3433,2012,3,11,0,1,5,14.036478,0,0,2,0
3449,2012,1,12,1,10,9,14.364722,0,0,25,1
3453,2012,0,15,1,1,14,14.186231,0,0,20,0
3489,2012,3,4,1,1,9,13.572933,0,0,4,0
3496,2012,1,12,1,0,4,14.476901,0,0,53,1
3516,2012,1,10,1,0,5,13.636478,0,0,10,1
3540,2012,1,4,0,6,0,17.638333,0,1,10,1
3552,2012,2,4,1,0,2,13.874166,0,0,8,1
3557,2012,2,4,1,0,0,18.526923,0,0,18,2
3572,2012,1,4,1,0,0,18.596923,0,1,4,0
3575,2012,1,7,0,10,6,13.881111,0,0,1,0
3581,2012,0,4,0,0,6,16.952307,0,1,8,2
3586,2012,2,4,0,14,0,18.031923,0,0,30,0
3591,2012,2,4,1,1,0,17.235,0,0,13,1
3595,2012,3,4,1,0,0,6.4268,0,1,1,0
3596,2012,2,4,0,10,4,13.885,0,1,2,1
3612,2012,2,4,0,4,0,7.200144,0,0,1,0
3619,2012,1,4,1,4,1,13.226111,0,0,11,0
2672,2012,1,5,0,29,6,19.195384,0,1,14,1
2693,2012,0,5,0,10,12,13.119459,0,1,33,0
2762,2012,2,7,0,5,9,15.621666,0,1,29,1
2776,2012,3,6,0,0,1,12.882753,0,0,1,0
2862,2012,1,5,0,1,0,18.493076,1,0,68,1
